key_mlbam,key_retro,key_fangraphs,name_last,name_first
427108,demud901,-1,DeMuth,Dana
115145,grifp102,1005049,Griffin,Pat
-1,nicer101,-1,Nicely,Roy
118193,malit101,1008018,Malinosky,Tony
111565,browk002,1001534,Brown,Keith
116791,jumog101,1006649,Jumonville,George
120392,peplh101,1010168,Peploski,Henry
682010,ramsl001,25071,Ramsey,Lane
110375,auder001,1000361,Aude,Rich
819009,hillp102,-1,Hill,Pete
-1,pfirc901,-1,Pfirman,Cy
123136,taylf101,1012871,Taylor,Fred
592450,judga001,15640,Judge,Aaron
117011,kerlo101,1006864,Kerlin,Orie
114911,gomel001,1004822,Gómez,Leo
114788,gileb001,1004702,Giles,Brian
123532,twomg101,1013248,Twombly,George
819016,hilll101,-1,Hill,Lee
122994,sutcb101,1012733,Sutcliffe,Butch
117412,lahtj001,1007257,Lahti,Jeff
123145,taylj102,1012878,Taylor,Jack
493547,storm001,4721,Storey,Mickey
816669,wesle101,-1,Wesley,Edgar
137204,snydj102,1012248,Snyder,Jack
400090,cinta001,50,Cintrón,Alex
117852,lockr101,1007691,Locke,Ron
115461,harda101,1005348,Hardy,Alex
607755,vasqa002,19482,Vasquez,Andrew
122784,stews002,1322,Stewart,Shannon
116333,hunth101,1006202,Hunter,Herb
-1,knauj901,-1,Knauss,Jim
124166,white106,1013867,White,Ed
119825,noled001,1009620,Noles,Dickie
134002,martr003,1120,Martínez,Ramón
121700,santn001,1011445,Santovenia,Nelson
110343,arunh101,1000330,Arundel,Harry
122127,shepj101,1011868,Sheppard,John
119968,oldfd101,1009760,Oldfield,Dave
117875,lolim101,1007712,Lolich,Mickey
119276,moode001,1009080,Moody,Eric
117776,lindv101,1007612,Lindaman,Vive
456501,cuetj001,6893,Cueto,Johnny
111078,blanh101,1001049,Blankenship,Homer
150150,boydj001,1020,Boyd,Jason
424825,crisc001,1572,Crisp,Coco
121853,schod101,1011601,Schofield,Dick
124685,youna001,1014362,Young,Anthony
111232,bordp001,1068,Borders,Pat
476011,malom001,9920,Maloney,Matt
114074,ferns001,1004001,Fernandez,Sid
820584,barnv103,-1,Barnes,Vet
111122,bluej101,1001092,Bluejacket,Jim
276529,josek001,1160,Joseph,Kevin
489265,romos001,9817,Romo,Sergio
111483,britt001,1001446,Brito,Tilson
501317,peguf001,5496,Peguero,Francisco
111986,carer001,1001942,Carew,Rod
114084,ferrb102,1004004,Ferrazzi,Bill
816851,valdf102,-1,Valdés,Faustino
425663,thomd002,2126,Thompson,Derek
116891,keelw101,1006747,Keeler,Willie
122329,sloch001,1012069,Slocumb,Heathcliff
111899,calvj101,1001855,Calvo,Jack
112111,castc002,1002060,Castillo,Carlos
594151,dejer901,-1,De Jesus,Ramon
816916,tommu101,-1,Tomm,
110552,barbt101,1000532,Barber,Turner
113423,dolac102,1003361,Dolan,Cozy
123615,valeb103,1013323,Valentine,Bob
123568,unrot001,1013284,Unroe,Tim
607732,stalj001,13723,Stallings,Jacob
680814,burdp001,25459,Burdick,Peyton
115728,hellu101,1005613,Hellings,
475115,rosst001,7872,Ross,Tyson
123043,sweeb103,1012770,Sweeney,Bill
112523,collj102,1002469,Collum,Jackie
117038,kiefj101,1006891,Kiefer,Joe
123028,swarb101,1012764,Swartz,Bud
656271,burkb001,17968,Burke,Brock
641386,bowdb001,20198,Bowden,Ben
663457,nootl001,21454,Nootbaar,Lars
572831,edgij001,10796,Edgin,Josh
-1,tugel101,-1,Tugerson,Leander
121829,schmd101,1011581,Schmidt,Dave
680723,rom-d001,24602,Rom,Drew
817217,,-1,Smith,
518934,lemad001,9874,LeMahieu,DJ
117200,knolp101,1007048,Knoll,Punch
120681,portj101,1010454,Porter,Jay
122610,sprah102,1012357,Spragins,Homer
818756,johnj112,-1,Johnson,Jack
622682,reyev001,15487,Reyes,Víctor
124500,wojcs001,1014181,Wojciechowski,Steve
547748,adair801,-1,Adair,Rick
452737,schwc001,7851,Schwinden,Chris
276514,gregk001,1793,Gregg,Kevin
123962,washc001,1013654,Washington,Claudell
458657,menda001,3752,Méndez,Adalberto
489149,morrl001,9205,Morrison,Logan
113062,dascd001,1002998,Dascenzo,Doug
120013,oneas101,1009803,O'Neal,Oran
656388,dunaj001,19727,Dunand,Joe
123345,tillr001,1013068,Tillman,Rusty
-1,schaj901,-1,Schaly,Jim
695445,lee-c005,-1,Lee,Chase
119565,murpm102,1009371,Murphy,Mike
116554,johnt104,1006507,Johns,Tommy
118115,maddc101,1007939,Maddern,Clarence
818700,,-1,Jones,
118104,macph101,1007933,MacPherson,Harry
111050,blact101,1001022,Blackwell,Tim
117405,lafie101,1007250,Lafitte,Ed
118917,meinw101,1008732,Meinert,Walt
112926,culln102,1002865,Cullop,Nick
817134,speac101,-1,Spearman,Charlie
110174,allim101,1000170,Allison,Milo
114436,frieb104,1004351,Friedrichs,Bob
124060,welct102,1013761,Welch,Tub
121004,reedi101,1010764,Reeder,Icicle
275928,matol001,152,Matos,Luis
113244,delor101,1003181,de los Santos,Ramón
120147,oylea101,1009928,Oyler,Andy
467798,tabaj002,2411,Tábata,José
642545,barrj003,18356,Barría,Jaime
113982,fairr102,1003904,Faircloth,Rags
124533,woodj107,1014220,Wood,Jake
118255,mansl101,1008080,Manske,Lou
118095,mackg101,1007918,MacKenzie,Gordon
118347,martm101,1008184,Martin,Morrie
122142,sherf101,1011882,Sherry,Fred
818740,johnm103,-1,Johnson,Mex
819553,fialt101,-1,Fiall,Tom
121104,reync101,1010866,Reynolds,Charlie
819826,day-c102,-1,Day,Connie
430640,penat002,2240,Peña,Tony
113389,dishg001,1003324,Dishman,Glenn
114956,goodc101,1004862,Goodwin,Clyde
123797,waitc101,1013495,Waitt,Charlie
118674,mcfae101,1008491,McFarland,Ed
656577,jacka002,17276,Jackson,Alex
818460,lockj101,-1,Lockman,James
110485,bakep101,1000465,Baker,Phil
117646,leigj101,1007495,Leighton,John
118724,mcgrt001,1008545,McGraw,Tug
119478,muelr101,1009283,Mueller,Ray
488846,duenb001,4064,Duensing,Brian
123655,vanzd101,1013364,Van Zant,Dick
122287,sizet101,1012027,Sizemore,Ted
121669,sandj101,1011416,Sanders,John
123691,velag001,1013396,Velasquez,Guillermo
122960,sullm102,1012707,Sullivan,Mike
124571,woodw101,1014250,Woodward,Woody
452121,lillb001,3501,Lillibridge,Brent
117123,kirrj101,1006973,Kirrene,Joe
120093,osind101,1009875,Osinski,Dan
124395,wilss101,1014104,Wilson,George
115034,grahb102,1004925,Grahame,Bill
446334,longe001,9368,Longoria,Evan
666619,santg001,21894,Santos,Gregory
111022,bishb102,1000989,Bishop,Bill
150441,nichk001,1009563,Nicholson,Kevin
523648,hambm001,5329,Hamburger,Mark
150206,mulls002,618,Mullen,Scott
117716,leutu101,1007562,Lenz,David
-1,bonig901,-1,Bonin,Greg
120701,pottd102,1010469,Potter,Dykes
116696,jonej106,1006565,Jones,Jake
819539,fincu101,-1,Finch,
115444,hansd102,1005332,Hanski,Don
119527,munop001,1009331,Muñoz,Pedro
-1,chepj901,-1,Cheppu,John
132640,steek001,1012455,Steenstra,Kennie
112938,cumms001,1002875,Cummings,Steve
112261,chrin101,1002221,Chrisley,Neil
112843,crofh101,1002784,Croft,Harry
650496,mejij002,20617,Mejía,J. C.
117567,laxtb101,1007411,Laxton,Bill
114989,gossr001,1004894,Gossage,Rich
118242,manne101,1008064,Manning,Ernie
425346,rivec001,1749,Rivera,Carlos
671655,valeg001,-1,Valera,George
694671,langw001,33333,Langford,Wyatt
121113,reynr002,1010874,Reynolds,Ronn
407576,rivem003,493,Rivera,Mike
117301,kravd101,1007148,Kravitz,Danny
123844,walkw101,1013539,Walker,Welday
110788,beecm001,1000770,Beech,Matt
593871,polaj001,13152,Polanco,Jorge
119400,morrj106,1009219,Morris,John
680735,cox-a001,24604,Cox,Austin
691548,munor002,-1,Muñoz,Rolddy
116089,hollj101,1005965,Holloway,Jim
817698,pores101,-1,Poree,Salvador
518960,lucrj001,7870,Lucroy,Jonathan
116758,jordr002,1006616,Jordan,Ricardo
817023,tayla102,-1,Taylor,Alfred
596043,mengd001,16980,Mengden,Daniel
518875,kells001,7773,Kelley,Shawn
819381,gilml102,-1,Gilmore,Lefty
117264,korea101,1007112,Kores,Art
573016,martk003,14860,Martin,Kyle
277184,wisem001,42,Wise,Matt
216897,snydk001,1689,Snyder,Kyle
111228,borbp001,1289,Borbón,Pedro
116538,jestv101,1006404,Jester,Virgil
-1,cavah901,-1,Cavanaugh,Harry
672386,kirka001,22581,Kirk,Alejandro
115654,haywr101,1005537,Hayworth,Ray
452063,pilip801,-1,Pilittere,P. J.
117872,lohrb101,1007709,Lohrman,Bill
119026,michc101,1008836,Michaels,Cass
116042,hogah101,1005921,Hogan,Malachi
658305,garce001,19276,García,Edgar
111314,boydg101,1001277,Boyd,Gary
122100,shecj101,1011843,Sheckard,Jimmy
608701,refsr001,13770,Refsnyder,Rob
817241,,-1,Smith,
113906,espyc001,1003832,Espy,Cecil
-1,drisd102,1003504,Driscoll,Dennis
427256,johnr701,-1,Johnson,Rodney
123393,tomst101,1013115,Toms,Tommy
110014,abboo101,1000015,Abbott,Ody
685410,battp001,25777,Battenfield,Peyton
115289,haddh101,1005184,Haddix,Harvey
600887,delpm001,18792,Del Pozo,Miguel
820466,boarg101,-1,Board,George
120040,orant101,1009829,Oran,Tom
701305,dezez001,-1,Dezenzo,Zach
572008,owinc001,10030,Owings,Chris
110427,baerc001,175,Baerga,Carlos
119315,moorr101,1009125,Moore,Ray
492698,walsm801,-1,Walsh,Mike
110642,bartl101,1000625,Bartholomew,Les
661294,eastr701,-1,Easton,Ryan
124218,whitp103,1013909,Whitney,Pinky
113245,delsg101,1003182,Del Savio,Garton
817141,soueh101,-1,Souell,Herb
118289,markg101,1008113,Markland,Gene
571974,murpj001,10346,Murphy,J. R.
675650,mercm002,-1,Mercado,Michael
119493,mullm101,1009298,Mullen,Ford
111720,burkj104,1001683,Burke,Jimmy
150102,coggd001,951,Coggin,Dave
-1,ayeru901,-1,Ayers,A. D.
817452,rojoj101,-1,Rojo,Julio
112626,cookm001,1002573,Cook,Mike
150433,davib003,1074,Davis,Ben
118988,messb102,1008801,Messenger,Andrew
430627,fortb001,2213,Fortunato,Bartolomé
117883,lombl101,1007719,Lombardo,Lou
-1,camaj801,-1,Camacho,Joe
817458,rogen101,-1,Rogers,Nat
121300,robiv101,1011077,Robinson,Val
682995,barch001,-1,Barco,Hunter
123406,torrj101,1013133,Torre,Joe
816771,walkc102,-1,Walker,Casey
115870,hestl101,1005751,Hesterfer,Larry
120580,pilld101,1010350,Pillette,Duane
425857,mannd001,1785,Manning,David
451491,zumaj001,4699,Zumaya,Joel
808963,sasar001,-1,Sasaki,Roki
595371,rearc001,11050,Rearick,Chris
122269,singe101,1012009,Singleton,Elmer
670224,misnk001,-1,Misner,Kameron
656413,fairs001,20321,Fairchild,Stuart
116986,kennr101,1006847,Kennedy,Ray
669467,palla001,26108,Pallante,Andre
116682,joned001,1006552,Jones,Doug
543228,gomey001,9627,Gomes,Yan
641341,basht001,15203,Bashlor,Tyler
133343,wilsp002,545,Wilson,Preston
116163,hortr001,1006036,Horton,Ricky
115162,grimb101,1005061,Grimes,Burleigh
123819,walkd102,1013511,Walker,Dixie
118893,meadd001,1008708,Meads,Dave
680604,castb003,-1,Castano,Blas
818616,kimbh102,-1,Kimbro,Henry
123882,walsj105,1013576,Walsh,John
116099,holms001,1005973,Holman,Shawn
118945,mendm101,1008760,Mendoza,Mario
122584,spenj101,1012325,Spencer,Jim
689266,doddd001,29928,Dodd,Dylan
676059,westj002,27815,Westburg,Jordan
110578,barne101,1000562,Barnes,Eppie
123343,tillj101,1013067,Tillman,Johnny
122693,starc102,1012431,Starr,William
122392,smitg104,1012144,Smith,George
114230,flenh001,1004148,Flener,Huck
116447,jackb101,1006289,Jackson,Bill
111383,branr101,1001351,Brand,Ron
430649,ochoi001,2199,Ochoa,Iván
429382,balsd801,-1,Balsley,Darren
429481,mount001,1739,Mounce,Tony
-1,,-1,Thurman,
817307,serrb101,-1,Serrell,Bonnie
456499,patts001,5,Patterson,Scott
116947,kellj104,1006803,Kelly,John
124293,willl104,1014015,Williams,Lefty
110071,adcoj101,1000067,Adcock,Joe
820695,applr101,-1,Applegate,Red
819619,evanb104,-1,Evans,Bill
119423,mortc102,1009230,Morton,Carl
122577,spenc101,1012320,Spencer,Chet
818932,hudsr102,-1,Hudspeth,Robert
116128,hoopm101,1006003,Hooper,Mike
110114,alcas101,1000110,Alcalá,Santo
122683,stapd002,1012424,Stapleton,Dave
124267,wilkl101,1013958,Wilkie,Aldon
816740,wardp104,-1,Ward,Pinky
111130,boarf101,1001102,Boardman,Frederick
641853,mckad001,19814,McKay,David
111486,britj102,1001449,Brittin,Jack
114847,glavl101,1004760,Glavenich,Luke
491646,gomej002,9033,Gómez,Jeanmar
517059,depaj004,5744,De Paula,José
122855,stras102,1012599,Strang,Sammy
596295,gomba001,16561,Gomber,Austin
488776,chapj001,9096,Chapman,Jaye
459967,lecus001,4664,LeCure,Sam
115460,hardc101,1005349,Hardy,Carroll
114930,gonzf101,1004832,González,Fernando
120769,primr101,1010537,Prim,Ray
121531,ruckj101,1011280,Rucker,Johnny
820042,cockj102,-1,Cockerham,Jimmy
408249,manoj001,1732,Mañón,Julio
116019,hoeyj101,1005897,Hoey,Jack
113072,daugj001,1003009,Daugherty,Jack
114060,fennh101,1003981,Fenner,Horace
-1,,-1,Cartwright,Alexander
115783,henrb001,1005667,Henry,Butch
150419,damij002,1002961,D'Amico,Jeff
118509,mcanj101,1008328,McAndrew,Jim
664954,sullb001,18217,Sullivan,Brett
122303,skowb101,1012043,Skowron,Bill
600301,mottt001,12399,Motter,Taylor
120153,pacha001,1009934,Pacheco,Alex
122907,stumg101,1012650,Stumpf,George
117474,langf101,1007318,Lange,Frank
122341,smazj101,1012082,Smaza,Joe
621248,garzr001,17682,Garza,Ralph
113230,delel001,1003169,DeLeón,Luis
124199,whitm102,1013887,Whitehead,Milt
116473,jameb101,1006341,James,Bert
115535,harrg003,1005414,Harris,Gene
120395,peppl101,1010173,Pepper,Laurin
606995,hancj002,12316,Hancock,Justin
122371,smitd001,1012117,Smith,Dave
817684,poweb103,-1,Powell,Bill
116490,janov101,1006357,Janowicz,Vic
119347,moram001,1009151,Morandini,Mickey
119701,nelsr103,1009510,Nelson,Rocky
119843,norrm101,1009637,Norris,Mike
122427,smitr001,1012202,Smith,Roy
122636,stafb101,1012375,Stafford,Bill
136734,doteo001,555,Dotel,Octavio
122739,stenm001,1012483,Stenhouse,Mike
818306,masim101,-1,Masiñeira,Manuel
608335,funkk001,19456,Funkhouser,Kyle
818939,hubej101,-1,Huber,John
122599,spilh001,1012343,Spilman,Harry
115898,hickb101,1005778,Hicks,Buddy
118949,menet001,1008764,Menéndez,Tony
117087,kings102,1006942,King,Sam
123734,virdb101,1013437,Virdon,Bill
817909,overa101,-1,Overton,Albert
115305,hagub101,1005199,Hague,Bill
407882,strap001,896,Strange,Pat
642136,thaim001,19318,Thaiss,Matt
451186,milll002,6441,Milledge,Lastings
115212,gruna101,1005109,Grunwald,Al
573597,morag901,-1,Morales,Gabe
820336,,-1,Brown,George
115937,hillh102,1005822,Hill,Herman
474443,dejei002,9886,De Jesús,Iván
115929,hillb101,1005807,Hill,Belden
122267,sineh101,1012006,Siner,Hosea
114471,fuhro102,1004387,Fuhr,Oscar
114413,freej102,1004329,Freeze,Jake
118490,maynb001,614,Mayne,Brent
120700,pottn101,1010473,Pott,Nellie
113896,escoa001,1003823,Escobar,Ángel
571439,alvar001,13401,Alvarez,R. J.
400291,mosed001,7060,Moseley,Dustin
117994,lukar001,1007825,Lukachyk,Rob
676220,elles001,19766,Elledge,Seth
119931,odelb101,1009724,O'Dell,Billy
111494,brocj101,1001456,Brock,John
-1,piloj101,-1,Piloto,Jose
121620,sagep101,1011370,Sager,Pony
112584,connt101,1002538,Connolly,Tom
110635,barrj104,1000616,Barry,Jack
444444,atkim001,8369,Atkins,Mitch
119401,morrw101,1009226,Morris,Walter
111252,bosmd101,1001215,Bosman,Dick
115521,harrg001,1005415,Harris,Greg
547888,tanam001,15764,Tanaka,Masahiro
110118,aldrs001,1000115,Aldred,Scott
292294,figul001,776,Figueroa,Luis
669302,gilbl002,22250,Gilbert,Logan
119172,minnd102,1008979,Minahan,Dan
445593,meccj801,-1,Meccage,Justin
112561,conlj102,1002504,Conlan,Jocko
115576,hartt102,1005464,Hartsel,Topsy
430599,blanj001,4849,Blanton,Joe
123801,waket001,219,Wakefield,Tim
819953,craws102,-1,Crawford,Sam
150393,armat002,761,Armas,Tony
111360,bradc101,1001325,Brady,Cliff
117448,landd103,1007290,Land,Doc
120099,osteb101,1009881,Oster,Bill
119045,milah101,1008857,Milan,Horace
110541,bannj101,1000518,Bannon,Jimmy
117931,loucs001,1007764,Loucks,Scott
657656,laurr001,17128,Laureano,Ramón
115799,herbr102,1005685,Herbel,Ron
110565,barka101,1000543,Barker,Al
122223,sigaf101,1011961,Sigafoos,Frank
-1,coheg901,-1,Gohen,George
818758,johnj117,-1,Johnson,Jimmy
471919,nunej003,6640,Núñez,Jhonny
111853,cacee001,1001809,Cáceres,Edgar
117181,kneir101,1007029,Kneisch,Rudy
117037,kiecd001,1006890,Kiecker,Dana
113279,depht101,1003217,DePhillips,Tony
116359,hustc101,1006230,Husta,Carl
113792,eldeh101,1003724,Elder,Henry
124680,yostg101,1014358,Yost,Gus
458679,bellj004,2510,Bell,Josh
115075,grayd101,1004968,Gray,Dolly
482188,padud701,-1,Padur,Darin
122053,shanf101,1011795,Shannon,Frank
669194,nelsr003,26253,Nelson,Ryne
118285,marir102,1008109,Marion,Red
115235,guisl102,1005130,Guise,Lefty
124025,websm001,1013719,Webster,Mitch
820523,benns101,-1,Bennett,Sam
119296,moorg103,1009109,Moore,Gene
134263,wilst003,1328,Wilson,Tom
506747,penaf001,8298,Peña,Francisco
119154,millk004,106,Millwood,Kevin
116095,holmb002,1005970,Holman,Brad
136661,santm001,1011439,Santana,Marino
117969,lubrs101,1007800,Lubratich,Steve
116198,howac002,1006073,Howard,Chris
121073,renst101,1010837,Rensa,Tony
816758,walkt105,-1,Walker,Tony
120909,ramoe001,1010678,Ramos,Edgar
118954,menzt101,1008769,Menze,Ted
118704,mcgij104,1008520,McGillen,John
116575,johnd106,1006439,Johnson,Darrell
113050,daric101,1002985,Daringer,Cliff
492619,bezdh801,-1,Bezdek,Hugo
819975,cornh101,-1,Cornett,Harry
119611,myatg102,1009413,Myatt,George
120142,owenj102,1009921,Owens,Jack
819624,etchc101,-1,Etchegoyen,Carlos
117916,lopea001,1007753,López,Aurelio
115454,hardl102,1005345,Hardie,Lou
819480,,-1,Fox,
686842,moorm004,25663,Moore,McKinley
116598,johny104,1006514,Johnson,Youngy
113848,engej101,1003777,Engel,Joe
118023,luzig001,1007855,Luzinski,Greg
692285,guerl001,-1,Guerrero,Luis
115509,harrj105,1005419,Harrington,Joe
665734,felia001,21163,Felipe,Angel
117292,kramt001,1007139,Kramer,Tom
123467,trimj101,1013185,Trimble,Joe
118278,marbw101,1008101,Marbet,Walt
817112,starj102,-1,Starks,Jim
124503,wojne001,1014183,Wojna,Ed
607054,petej002,12325,Peterson,Jace
818248,mccow102,-1,McCoy,Walter
114365,fox-b101,1004273,Fox,Bill
818170,merrs101,-1,Merritt,Schute
114836,giveb001,1004749,Givens,Brian
111748,burnf101,1001707,Burns,Farmer
150409,parkc003,1009998,Parker,Christian
467856,monac001,2506,Monasterios,Carlos
114992,gottj001,1004898,Gott,Jim
663765,woodj003,18674,Woodford,Jake
116565,johnb101,1006431,Johnson,Bob
594815,ferrj001,11506,Ferrell,Jeff
114501,gablg102,1004416,Gabler,John
666277,sorig001,21863,Soriano,George
120806,purdp101,1010571,Purdy,Pid
668674,ercel001,19360,Erceg,Lucas
-1,murph901,-1,Murphy,Henry
542583,aguij001,11342,Aguilar,Jesús
643550,somsl001,15301,Somsen,Layne
120322,paynh101,1010094,Payne,Harley
-1,caved901,-1,Cavenaugh,Dick
111220,boonr101,1001189,Boone,Ray
117941,lovev001,1007773,Lovelace,Vance
134182,saipm001,1011374,Saipe,Mike
594943,nealz001,11294,Neal,Zach
-1,bakec901,-1,Baker,Charles
114518,gaind101,1004432,Gainer,Del
118908,meekd101,1008722,Meek,Frank
115921,higut001,1005799,Higuera,Teddy
687066,yange001,-1,Yang,Eric
641432,calhw001,17838,Calhoun,Willie
119925,oconj105,1009717,O'Connor,Johnny
116558,johnr104,1006492,Johnson,Rankin
818104,mondu101,-1,Mondell,
122056,shano101,1011798,Shannon,Owen
114765,gielp101,1004681,Giel,Paul
683627,molia001,26952,Molina,Anthony
-1,hafnb901,-1,Hafner,Bill
620454,castj007,17169,Castillo,José
818469,llubg101,-1,Lluberes,Gustavo
816727,warrw101,-1,Warrick,William
445216,mccud001,263,McCutchen,Daniel
110353,ashlb001,1000339,Ashley,Billy
676628,contm001,20122,Contreras,Mark
123561,umbrj101,1013277,Umbricht,Jim
113468,doomh101,1003403,Dooms,Harry
122990,surkm101,1012729,Surkont,Max
118753,mcins101,1008569,McInnis,Stuffy
119659,nashj101,1009458,Nash,Jim
124193,whitb103,1013853,White,Bill
577468,ortir901,-1,Ortiz,Roberto
431083,sprej701,-1,Sprechman,Jordan
120747,pratt001,968,Pratt,Todd
123927,wardd101,1013608,Ward,Dick
118792,mclab102,1008609,McLaughlin,Byron
112711,cosgm101,1002651,Cosgrove,Mike
819614,evanf101,-1,Evans,Felix
114448,frisf101,1004364,Frisch,Frankie
456012,demed801,-1,DeMent,Dan
461836,lambc001,8047,Lambert,Chris
116881,keatg101,1006736,Keatley,Greg
111662,buckd101,1001621,Buckley,Dick
542942,blaic001,5429,Blair,Carson
114846,glasj101,1004757,Glasscock,Jack
408226,britj002,592,Brito,Juan
606336,martl005,14515,Marté,Luis
115306,hahnd102,1005202,Hahn,Don
122556,spadb101,1012298,Spade,Bob
114997,gouzc101,1004903,Gouzzie,Claude
116709,joner103,1006583,Jones,Red
112944,cunnj101,1002881,Cunningham,Joe
-1,talbu901,-1,Talbot,John
805249,kempo001,-1,Kemp,Otto
124748,zaung001,580,Zaun,Gregg
674681,plasm001,23191,Plassmeyer,Michael
122522,sojol001,1834,Sojo,Luis
114435,friec101,1004352,Fried,Cy
444886,mcclz001,2965,McClellan,Zach
110657,baskj101,1000640,Baskette,Jim
112026,carpf101,1001982,Carpin,Frank
120396,peppr101,1010174,Pepper,Ray
460677,wadec001,7570,Wade,Cory
123495,tucko101,1013211,Tucker,Ollie
117169,klugj101,1007017,Klugmann,Joe
820603,bankf102,-1,Banks,F.
124270,wilkm001,1013959,Wilkins,Marc
113488,dostd001,1003423,Doster,David
124143,wheeh101,1013837,Wheeler,Harry
124739,zambe001,1014414,Zambrano,Eddie
517451,ortij004,7955,Ortiz,Joe
543223,glenb001,7392,Glenn,Brad
121871,schrk001,1011620,Schrom,Ken
623439,gartr001,14016,Garton,Ryan
122897,stuad101,1012639,Stuart,Dick
124073,wellg101,1013767,Wells,Greg
500721,mediy001,10498,Medina,Yoervis
680739,windj002,24606,Winder,Josh
113354,dietd102,1003291,Dietz,Lloyd
666208,speaa001,21859,Speas,Alex
111936,campp101,1001889,Campbell,Paul
115102,greep101,1005008,Greene,Paddy
119250,monre101,1009054,Monroe,Ed
114262,floyb101,1004177,Floyd,Bobby
119658,nashc101,1009457,Nash,Cotton
819008,hockb101,-1,Hocker,Bruce
820369,brooj101,-1,Brooks,Jess
118579,mcclj102,1008398,McCloskey,Jim
-1,stewb902,-1,Stewart,Bob
133980,franm003,1004302,Frank,Mike
121101,reyna101,1010861,Reynolds,Archie
817895,padrj101,-1,Padrón,Juan
119216,moeld101,1009021,Moeller,Danny
607259,martn002,12730,Martínez,Nick
121648,sampb002,1011395,Sampen,Bill
642840,harvj001,16459,Harvey,Joe
817707,poolu101,-1,Pool,
820068,clarm104,-1,Clark,Maceo
118655,mcdog101,1008471,McDougald,Gil
116307,humpa101,1006181,Humphrey,Al
122513,snydr102,1012256,Snyder,Russ
110783,bedgp101,1000763,Bedgood,Phil
121360,rodrt001,1011115,Rodríguez,Tony
117367,kunze101,1007213,Kunz,Earl
499125,wongg701,-1,Wong,Gregg
111631,brunr101,1001593,Bruner,Roy
543351,jackj001,7432,Jackson,Jay
123238,thomp101,1012989,Thomas,Pinch
121406,rojac101,1011152,Rojas,Cookie
124391,wilsz101,1014114,Wilson,Zeke
434699,contg801,-1,Conti,Guy
116967,keltj101,1006822,Kelty,John
-1,maxtc101,-1,Maxton,Charles
-1,kleig901,-1,Klein,Gus
123213,tewkb001,1012941,Tewksbury,Bob
