id,year,GB_pct,FB_pct,LD_pct,HR_FB_pct,BIP
alvad001,2016,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0,56.0
alvad001,2017,0.44680851063829785,0.44680851063829785,0.10638297872340426,0.0,47.0
alvae001,2024,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,3.0
alvae002,2025,0.4174757281553398,0.33980582524271846,0.24271844660194175,0.0,103.0
alvah001,2015,0.5802469135802469,0.18518518518518517,0.2345679012345679,0.0,81.0
alvah001,2017,0.4791666666666667,0.3333333333333333,0.1875,0.0,48.0
alvaj003,2015,0.526595744680851,0.28191489361702127,0.19148936170212766,0.0,188.0
alvaj003,2016,0.44505494505494503,0.3131868131868132,0.24175824175824176,0.0,182.0
alvaj003,2017,0.41911764705882354,0.3382352941176471,0.2426470588235294,0.0,136.0
alvaj003,2018,0.46107784431137727,0.33532934131736525,0.20359281437125748,0.0,167.0
alvaj003,2019,0.5317919075144508,0.2543352601156069,0.2138728323699422,0.0,173.0
alvaj003,2020,0.5,0.1111111111111111,0.3888888888888889,0.0,18.0
alvaj003,2021,0.51,0.25,0.24,0.0,200.0
alvaj003,2022,0.5,0.22727272727272727,0.2727272727272727,0.0,44.0
alvaj004,2017,0.5432098765432098,0.2962962962962963,0.16049382716049382,0.0,81.0
alvaj004,2018,0.5533333333333333,0.2733333333333333,0.17333333333333334,0.0,150.0
alvaj004,2019,0.4931506849315068,0.2876712328767123,0.2191780821917808,0.0,73.0
alvaj004,2020,0.45454545454545453,0.22727272727272727,0.3181818181818182,0.0,22.0
alvaj004,2021,0.5806451612903226,0.18548387096774194,0.23387096774193547,0.0,124.0
alvaj004,2022,0.580952380952381,0.2,0.21904761904761905,0.0,105.0
alvaj004,2023,0.5697674418604651,0.16279069767441862,0.26744186046511625,0.0,86.0
alvaj004,2024,0.4713375796178344,0.267515923566879,0.2611464968152866,0.0,157.0
alvaj004,2025,0.4782608695652174,0.2463768115942029,0.2753623188405797,0.0,69.0
alvar001,2015,0.2857142857142857,0.48214285714285715,0.23214285714285715,0.0,56.0
alvar001,2022,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,6.0
alzoa001,2019,0.36363636363636365,0.3939393939393939,0.24242424242424243,0.0,33.0
alzoa001,2020,0.4418604651162791,0.20930232558139536,0.3488372093023256,0.0,43.0
alzoa001,2021,0.4888888888888889,0.26031746031746034,0.2507936507936508,0.0,315.0
alzoa001,2022,0.41379310344827586,0.3793103448275862,0.20689655172413793,0.0,29.0
alzoa001,2023,0.4409937888198758,0.2795031055900621,0.2795031055900621,0.0,161.0
alzoa001,2024,0.46938775510204084,0.32653061224489793,0.20408163265306123,0.0,49.0
amara001,2015,0.0,1.0,0.0,0.0,1.0
amara001,2016,1.0,0.0,0.0,,1.0
amayj001,2025,0.0,1.0,0.0,0.0,3.0
andeb004,2015,0.6853526220614828,0.15913200723327306,0.15551537070524413,0.0,553.0
andeb004,2016,0.5652173913043478,0.15217391304347827,0.2826086956521739,0.0,46.0
andeb004,2017,0.5027322404371585,0.20218579234972678,0.29508196721311475,0.0,183.0
andeb004,2018,0.5748031496062992,0.2204724409448819,0.2047244094488189,0.0,254.0
andeb004,2019,0.5676625659050967,0.22847100175746923,0.2038664323374341,0.0,569.0
andeb004,2020,0.6225165562913907,0.152317880794702,0.2251655629139073,0.0,151.0
andeb004,2021,0.5993377483443708,0.15562913907284767,0.24503311258278146,0.0,302.0
andec001,2015,0.43832599118942733,0.32158590308370044,0.24008810572687225,0.0,454.0
andec001,2016,0.39767441860465114,0.37906976744186044,0.22325581395348837,0.0,430.0
andec001,2017,0.4054794520547945,0.4136986301369863,0.18082191780821918,0.0,365.0
andec001,2018,0.3671497584541063,0.4106280193236715,0.2222222222222222,0.0,414.0
andec001,2019,0.37105263157894736,0.42105263157894735,0.20789473684210527,0.0,380.0
andec001,2020,0.40860215053763443,0.24731182795698925,0.34408602150537637,0.0,93.0
andec001,2021,0.3888888888888889,0.375,0.2361111111111111,0.0,144.0
andec001,2022,0.576271186440678,0.2542372881355932,0.1694915254237288,0.0,59.0
andec001,2023,0.38306451612903225,0.3629032258064516,0.2540322580645161,0.0,248.0
andec001,2024,0.33714285714285713,0.42857142857142855,0.2342857142857143,0.0,175.0
andec002,2015,0.4734982332155477,0.31448763250883394,0.21201413427561838,0.0,283.0
andec002,2016,0.43010752688172044,0.3064516129032258,0.26344086021505375,0.0,186.0
andec002,2019,0.2916666666666667,0.4583333333333333,0.25,0.0,24.0
anded003,2017,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,11.0
anded003,2018,0.4186046511627907,0.4186046511627907,0.16279069767441862,0.0,43.0
anded003,2019,0.47058823529411764,0.17647058823529413,0.35294117647058826,0.0,17.0
anded003,2020,0.0,0.5,0.5,0.0,4.0
anded003,2021,0.3972602739726027,0.3424657534246575,0.2602739726027397,0.0,73.0
andeg002,2023,0.4807692307692308,0.28846153846153844,0.23076923076923078,0.0,104.0
andeg002,2024,0.463768115942029,0.3188405797101449,0.21739130434782608,0.0,69.0
andeg002,2025,0.42857142857142855,0.3076923076923077,0.26373626373626374,0.0,182.0
andei001,2020,0.5443037974683544,0.27848101265822783,0.17721518987341772,0.0,79.0
andei001,2021,0.5259938837920489,0.2415902140672783,0.2324159021406728,0.0,327.0
andei001,2022,0.5,0.2530487804878049,0.24695121951219512,0.0,328.0
andei001,2025,0.4375,0.25,0.3125,0.0,32.0
andej005,2018,0.5241935483870968,0.29838709677419356,0.1774193548387097,0.0,124.0
andej005,2019,0.3793103448275862,0.3620689655172414,0.25862068965517243,0.0,116.0
